Repetition,Algorithm,MCC,AUC,BA,F1,Recall,Specificity,Precision,PRAUC,Best_Params
1,LR_ElasticNet,0.5379391211744428,0.8391608391608392,0.763986013986014,0.7317073170731707,0.6818181818181818,0.8461538461538461,0.7894736842105263,0.8164294126927334,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
1,GNB,0.6234393788445528,0.8898601398601399,0.8059440559440559,0.7804878048780488,0.7272727272727273,0.8846153846153846,0.8421052631578947,0.8979528462028021,default
1,LDA,0.5829752480681661,0.8391608391608392,0.7832167832167831,0.75,0.6818181818181818,0.8846153846153846,0.8333333333333334,0.8229218019517174,default
1,RF,0.45243886350433266,0.8653846153846154,0.7220279720279721,0.6829268292682927,0.6363636363636364,0.8076923076923077,0.7368421052631579,0.8574554462468458,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}"
1,LightGBM,0.46231128346886785,0.8321678321678322,0.715034965034965,0.6486486486486487,0.5454545454545454,0.8846153846153846,0.8,0.8370901001466416,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}"
1,XGBoost,0.45243886350433266,0.8076923076923077,0.7220279720279721,0.6829268292682927,0.6363636363636364,0.8076923076923077,0.7368421052631579,0.8265901363961707,"{'classifier__learning_rate': 0.01, 'classifier__n_estimators': 100}"
1,CatBoost,0.5379391211744428,0.8636363636363636,0.763986013986014,0.7317073170731707,0.6818181818181818,0.8461538461538461,0.7894736842105263,0.8560135673208232,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
1,LR_ElasticNet,0.8339691214334591,0.9597902097902098,0.9125874125874126,0.9047619047619048,0.8636363636363636,0.9615384615384616,0.95,0.961456225233315,"{'classifier__C': 1.0, 'classifier__l1_ratio': 0.5}"
1,GNB,0.5606119105813882,0.9370629370629371,0.75,0.7719298245614035,1.0,0.5,0.6285714285714286,0.9238442744124561,default
1,LDA,0.8420753583206844,0.9615384615384616,0.9090909090909092,0.9,0.8181818181818182,1.0,1.0,0.9644158492601207,default
1,RF,0.6643482831758064,0.9423076923076923,0.8286713286713286,0.8095238095238095,0.7727272727272727,0.8846153846153846,0.85,0.9434943111070667,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
